image_name,image_path,mask_path,height,width,total_pixels,positive_pixels,positive_ratio
1648,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1648.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1648.png,4892,4020,19665840,7030854,0.3575160786419497
1689,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1689.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1689.png,4892,4020,19665840,3446689,0.17526273985753976
1138,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1138.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1138.png,2941,3000,8823000,1533480,0.17380482828969737
1676,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1676.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1676.png,4892,4020,19665840,4659484,0.23693287446658776
1110,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1110.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1110.png,3001,2679,8039679,2351155,0.29244388986177183
1104,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1104.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1104.png,2941,2996,8811236,1214973,0.1378890543846516
1662,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1662.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1662.png,4892,4020,19665840,3570727,0.1815700219263454
1448,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1448.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1448.png,2403,2420,5815260,1846595,0.31754298174114315
1312,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1312.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1312.png,2927,3000,8781000,1959576,0.2231609156132559
1474,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1474.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1474.png,2935,3000,8805000,1825750,0.20735377626348667
1460,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1460.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1460.png,2953,3000,8859000,1402957,0.15836516536855175
1306,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1306.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1306.png,2937,3000,8811000,2297649,0.2607705141300647
1299,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1299.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1299.png,2994,2991,8955054,2042631,0.22809812202137475
1528,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1528.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1528.png,2948,2962,8731976,2014561,0.23071078069843526
1266,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1266.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1266.png,2320,3001,6962320,1969014,0.2828100403313838
1500,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1500.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1500.png,2788,2460,6858480,1896732,0.2765528221996711
1514,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1514.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1514.png,2944,2720,8007680,2205569,0.2754317105578645
1272,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1272.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1272.png,2977,2978,8865506,1246241,0.14057189741905313
1058,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1058.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1058.png,2871,2607,7484697,1884090,0.2517256209570007
1702,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1702.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1702.png,4892,4020,19665840,5053497,0.25696827595465027
1064,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1064.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1064.png,2424,2569,6227256,1703641,0.2735781217280934
1070,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1070.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1070.png,2388,2407,5747916,1548387,0.2693823291780882
1071,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1071.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1071.png,2988,3001,8966988,2180216,0.2431380525991559
1703,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1703.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1703.png,4892,4020,19665840,3587481,0.18242195604154207
1065,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1065.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1065.png,2555,2760,7051800,2218162,0.31455259650018436
1059,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1059.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1059.png,2308,2184,5040672,1520956,0.3017367525599761
1515,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1515.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1515.png,2937,3000,8811000,2169095,0.24618034275337647
1273,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1273.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1273.png,2943,3000,8829000,1948372,0.2206786725563484
1267,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1267.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1267.png,2789,2554,7123106,2336616,0.3280333045724716
1501,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1501.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1501.png,2945,3000,8835000,1926775,0.21808432371250708
1529,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1529.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1529.png,2970,2406,7145820,1884593,0.26373362329305805
1298,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1298.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1298.png,2548,2419,6163612,1567928,0.2543846043521234
1461,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1461.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1461.png,2941,3000,8823000,1258053,0.14258789527371643
1307,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1307.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1307.png,1551,1418,2199318,522133,0.23740677791933681
1313,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1313.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1313.png,2943,3000,8829000,1817080,0.20580813229131273
1475,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1475.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1475.png,2857,2998,8565286,2493119,0.29107247557174387
1449,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1449.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1449.png,2795,2598,7261410,2156323,0.29695651395527867
1105,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1105.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1105.png,2405,2128,5117840,1393492,0.27228127491285387
1663,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1663.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1663.png,4020,4892,19665840,4189387,0.21302863238997163
1677,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1677.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1677.png,4020,4892,19665840,5343777,0.27172889640106906
1111,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1111.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1111.png,2876,2724,7834224,2263607,0.2889382534887948
1139,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1139.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1139.png,2501,2457,6144957,1598102,0.2600672388757155
1688,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1688.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1688.png,4020,4892,19665840,3411329,0.17346469817714372
1698,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1698.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1698.png,4892,4020,19665840,4692391,0.23860618209036583
1115,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1115.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1115.png,2939,2985,8772915,1913039,0.2180619554617821
1673,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1673.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1673.png,4892,4020,19665840,5691681,0.28941967391171697
1667,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1667.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1667.png,4892,4020,19665840,4844207,0.24632596421002104
1101,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1101.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1101.png,2897,2499,7239603,1852745,0.2559180385996304
1129,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1129.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1129.png,2690,2646,7117740,1416913,0.19906782208959586
1471,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1471.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1471.png,3001,2763,8291763,1612482,0.19446793160875436
1317,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1317.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1317.png,2941,3000,8823000,1670157,0.18929581774906495
1303,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1303.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1303.png,2945,3000,8835000,1319582,0.14935846066779854
1465,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1465.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1465.png,2641,2619,6916779,1357634,0.19628124593831897
1459,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1459.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1459.png,2981,2997,8934057,2382357,0.26666015226900835
1288,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1288.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1288.png,3001,3001,9006001,2394816,0.26591336154637335
1505,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1505.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1505.png,2735,2643,7228605,1679801,0.23238245830281223
1263,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1263.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1263.png,2571,2430,6247530,2076516,0.33237391417088036
1277,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1277.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1277.png,2951,2989,8820539,1674901,0.18988646838929005
1511,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1511.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1511.png,2933,2997,8790201,1857199,0.21128060666644596
1539,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1539.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1539.png,2914,2801,8162114,2034958,0.24931751749608005
1061,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1061.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1061.png,3001,3000,9003000,2147381,0.2385183827613018
1075,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1075.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1075.png,2998,2573,7713854,2453599,0.3180769301570914
1049,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1049.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1049.png,2945,2450,7215250,2185334,0.3028771005855653
1048,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1048.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1048.png,2927,2699,7899973,2685509,0.33993900991813514
1074,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1074.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1074.png,2960,2986,8838560,738064,0.08350500534023642
1060,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1060.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1060.png,2776,2725,7564600,2267205,0.2997124765354414
1538,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1538.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1538.png,2572,2607,6705204,1970979,0.29394765617869345
1276,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1276.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1276.png,2528,2515,6357920,2157175,0.33928942169766213
1510,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1510.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1510.png,2539,2299,5837161,2153824,0.36898485410972903
1504,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1504.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1504.png,2750,2710,7452500,2138783,0.28698866152297886
1262,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1262.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1262.png,2953,2985,8814705,1697460,0.19257139064778686
1289,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1289.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1289.png,2652,2796,7414992,1813001,0.24450478166395864
1458,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1458.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1458.png,2804,2423,6794092,2257229,0.33223409397458853
1302,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1302.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1302.png,2925,2773,8111025,2195965,0.27073828523522
1464,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1464.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1464.png,2880,2697,7767360,1530037,0.19698288736456146
1470,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1470.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1470.png,2567,2599,6671633,2031311,0.3044698351962705
1316,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1316.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1316.png,2993,2988,8943084,1433064,0.16024270822011735
1128,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1128.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1128.png,2726,2351,6408826,1739845,0.2714763983294288
1666,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1666.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1666.png,4020,4892,19665840,6382685,0.3245569474784703
1100,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1100.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1100.png,2921,2997,8754237,1277524,0.14593207837530559
1114,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1114.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1114.png,2750,2707,7444250,1514892,0.20349827047721394
1672,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1672.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1672.png,4892,4020,19665840,5086150,0.2586286677812898
1699,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1699.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1699.png,4020,4892,19665840,5901804,0.30010434336900943
1102,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1102.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1102.png,2989,2786,8327354,2259131,0.2712903762707818
1664,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1664.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1664.png,4892,4020,19665840,5144316,0.26158638532602724
1670,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1670.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1670.png,4892,4020,19665840,3469088,0.17640171993670242
1116,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1116.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1116.png,2992,2982,8922144,1380604,0.15473904030242058
1658,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1658.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1658.png,4892,4020,19665840,3966978,0.20171922480809362
1499,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1499.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1499.png,2933,3000,8799000,1868520,0.21235594953972042
1466,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1466.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1466.png,2843,2679,7616397,2112396,0.2773484627967791
1300,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1300.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1300.png,2995,2989,8952055,2267048,0.2532433055873763
1314,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1314.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1314.png,2989,3001,8969989,2096202,0.2336905875804307
1472,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1472.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1472.png,2448,2371,5804208,1423118,0.24518728481129554
1328,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1328.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1328.png,2710,2549,6907790,2214653,0.32060224760741135
1512,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1512.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1512.png,2730,2344,6399120,1441339,0.22524018927602546
1274,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1274.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1274.png,2635,2459,6479465,2047459,0.3159919839060787
1260,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1260.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1260.png,2829,2550,7213950,2050699,0.2842685352684729
1506,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1506.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1506.png,2992,2991,8949072,1619270,0.1809427837880844
1248,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1248.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1248.png,2645,2421,6403545,1744480,0.27242410258692645
1089,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1089.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1089.png,2949,3000,8847000,2162157,0.24439437097321126
1076,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1076.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1076.png,2935,3000,8805000,2443777,0.2775442362294151
1062,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1062.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1062.png,2947,3000,8841000,1693297,0.1915277683519964
1063,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1063.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1063.png,2940,2324,6832560,1890196,0.2766453569379559
1077,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1077.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1077.png,2927,3000,8781000,2084319,0.23736692859583192
1088,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1088.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1088.png,2867,2408,6903736,1680852,0.24346991252272682
1249,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1249.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1249.png,2943,2972,8746596,2148142,0.24559748729677236
1261,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1261.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1261.png,2955,3000,8865000,2624566,0.2960593344613649
1507,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1507.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1507.png,2994,2992,8958048,1704673,0.19029514019125596
1513,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1513.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1513.png,2937,2772,8141364,2479489,0.3045544947996429
1275,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1275.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1275.png,2935,2987,8766845,1953978,0.22288269040914946
1329,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1329.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1329.png,2261,2282,5159602,2020187,0.39153930865210146
1315,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1315.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1315.png,2954,2851,8421854,2055260,0.24403890164802192
1473,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1473.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1473.png,2977,2658,7912866,2653360,0.33532224607367295
1467,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1467.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1467.png,2951,3000,8853000,1660499,0.18756342482774202
1301,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1301.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1301.png,2968,2604,7728672,1796802,0.23248521867663682
1498,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1498.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1498.png,2897,2671,7737887,2061425,0.26640670767097013
1659,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1659.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1659.png,4892,4020,19665840,3836503,0.1950846238960553
1671,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1671.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1671.png,4892,4020,19665840,4250904,0.21615674692766748
1117,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1117.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1117.png,2945,3000,8835000,2138252,0.24202059988681382
1103,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1103.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1103.png,3001,2967,8903967,1642548,0.18447372951853933
1665,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1665.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1665.png,4892,4020,19665840,5514866,0.28042870276581117
1158,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1158.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1158.png,2680,2479,6643720,1845613,0.2777981311674785
1164,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1164.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1164.png,2939,3000,8817000,1808188,0.20507973233526142
1602,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1602.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1602.png,4892,4020,19665840,4996752,0.2540828156844559
1616,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1616.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1616.png,4020,4892,19665840,2411552,0.12262644260301112
1170,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1170.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1170.png,2959,2524,7468516,2081371,0.27868602008752474
1399,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1399.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1399.png,2927,3000,8781000,1879542,0.21404646395626922
1428,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1428.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1428.png,2975,2985,8880375,1572434,0.1770684233492392
1400,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1400.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1400.png,2943,3000,8829000,1793810,0.20317249971684223
1366,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1366.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1366.png,2868,2632,7548576,2463788,0.3263910968108422
1372,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1372.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1372.png,2995,2991,8958045,2141383,0.23904579626469838
1414,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1414.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1414.png,2991,2996,8961036,1986406,0.22167146745086172
1548,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1548.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1548.png,2581,2331,6016311,1950947,0.3242762882437427
1574,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1574.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1574.png,4892,4020,19665840,5045365,0.25655476704783525
1212,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1212.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1212.png,2938,2758,8103004,2324102,0.28681980164393356
1206,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1206.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1206.png,2694,2452,6605688,1766609,0.26743754776186823
1560,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1560.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1560.png,2949,3000,8847000,1771252,0.200209336498248
1038,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1038.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1038.png,2953,3001,8861953,1982380,0.22369561201689966
1010,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1010.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1010.png,2987,2628,7849836,1687853,0.2150176131068216
1004,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1004.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1004.png,2985,2997,8946045,2019280,0.22571762158585162
1005,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1005.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1005.png,2931,3000,8793000,1388766,0.15793995223473217
1011,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1011.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1011.png,2946,2238,6593148,1928351,0.29247803932203553
1039,/Users/t/Documents/DISSERTATION/Chest-X-Ray/image/1039.png,/Users/t/Documents/DISSERTATION/Chest-X-Ray/mask/1039.png,2935,3000,8805000,1657757,0.18827450312322544
